grade,credit,weight
A,17,57.92033667369403
A,15,71.17867754500368
A,17,70.0225326425637
B,16,47.96637690118352
D,20,70.52100528275763
C,17,71.41461613035898
C,19,78.09726454972053
A,17,63.47231019385788
C,16,62.09473018588633
A,16,77.29185918636597
D,19,73.25728457032707
C,16,72.76936031546974
D,17,67.11029545714295
C,15,66.07252747415968
F,20,88.39187390113217
F,18,70.4960461160386
C,18,60.72304524578022
C,16,76.70800413768087
C,17,64.014171752573
A,16,56.28332115952765
B,17,75.96533501562625
D,17,73.72023904159316
D,18,76.39894972411504
D,16,64.03442839310556
F,17,59.739681383259324
C,19,61.43944415026779
D,15,70.82887397080775
C,18,74.69899013289219
C,19,73.56823374986924
F,20,66.7692986374863
C,17,66.31820187171478
C,19,60.73921222811753
C,18,60.01501664835304
D,15,69.35037986557705
D,17,69.0660524272073
B,17,72.37549540027632
B,18,55.702495359854815
A,19,81.83426129819797
A,17,73.98670871544047
B,18,72.7046077681446
F,18,69.16519313711771
B,17,70.56123633359361
B,16,58.62967057296103
C,18,60.39962648874413
A,17,59.08749176132365
A,19,73.47106002071791
D,15,65.16009494910071
C,18,69.54071217224926
F,16,64.8883302395102
D,19,64.73753875078017
F,18,63.976379795133326
C,19,68.63314186214954
F,17,70.87291266509185
A,17,68.02724509615818
C,17,65.28237795654587
A,17,75.98783865352215
D,17,74.7935957618513
C,18,65.08217017777784
A,19,63.06635586431668
F,18,74.42606668072253
C,18,63.743518835087066
A,17,68.47235469294934
A,16,79.60016439765472
B,18,56.71633206145165
D,17,63.93889413684744
C,16,55.50588368358182
F,15,71.76446967294505
A,19,65.08533015637171
C,16,54.87782295846728
B,17,72.87406479470349
A,17,49.46887331033814
A,19,74.66455356830579
C,16,59.49242241023558
B,17,51.24500747140394
A,18,67.38113568290112
C,17,65.0993550060903
C,17,65.76944495784366
A,19,64.11201004601587
B,17,75.00694795980607
F,16,71.31921668164446
B,17,70.17653057942177
F,18,71.72980348003807
A,16,61.44783441188644
F,21,64.8029677829322
C,15,69.21865474385804
F,18,67.3542058463605
C,17,77.68572744276219
D,16,77.39689096352778
A,18,78.0333869662502
F,18,69.86681944119206
B,17,76.862353920564
C,19,76.68194440663291
A,16,65.97448271603592
A,15,77.37814263888592
D,16,52.15945530916819
D,16,54.365111008863494
A,18,72.62221413631926
B,17,76.97849459298972
C,16,66.98545692759407
D,18,73.56675989041486
C,15,60.26662050620681
A,15,70.53822803216505
C,19,79.54264051250392
F,17,77.2713381868434
C,18,73.21514546253235
D,18,61.83172764329576
B,16,68.16796501656512
D,19,68.81458511212232
D,16,70.58728624622827
D,18,55.83416403198818
F,20,68.7076900433674
A,14,70.61158280710755
F,21,69.94094427818904
B,18,68.88399872051664
F,17,70.5464506259663
F,20,85.44549739078413
F,16,69.93397625220598
A,18,58.87957925394136
D,19,55.692523840646935
F,17,65.56491156220214
D,14,65.9383826996135
B,20,65.81530565965343
F,20,64.07501217482168
F,15,64.18817088818294
F,18,75.73781744254786
C,17,69.32102041016071
C,15,62.73379399622123
A,19,57.57763750741863
C,17,85.2279293464146
F,17,73.67404572671064
B,17,73.58277400442634
C,16,62.68028229245118
F,16,59.854678164522824
B,17,64.36754000303434
F,17,68.9831535247783
D,18,75.70187958592366
B,19,55.634470529020106
D,18,77.0238203217752
C,18,79.22754196615831
C,17,76.52626918931523
F,16,77.09818461757125
F,16,69.8113094451891
C,19,59.836946959510655
B,17,73.57254313874408
D,18,76.17298271285604
A,18,69.9507922843931
F,16,59.830349989304715
C,18,68.36579316841477
C,17,84.402164154715
B,17,65.28796518758367
D,20,76.37130955731597
C,17,69.65498499602951
D,18,59.12983142652172
F,17,68.42217638855439
D,18,64.38846537540051
D,19,62.69811317039694
F,15,75.59003967611918
A,16,63.15477748257032
C,18,65.76224470942259
A,17,73.55448575392955
F,14,60.56470758462488
C,17,74.39240404870309
F,16,66.4079557598707
B,15,59.74155952584215
F,19,76.2636499819103
A,20,59.0133148577393
A,17,58.02411995085727
C,14,55.67595881799418
D,16,69.7886469761415
D,17,69.74846942757199
D,17,58.39208385654585
C,15,70.5219580159253
F,19,65.2504882851045
B,19,63.29935616471152
A,17,61.69805949437352
A,16,59.98885312139075
B,15,69.78715960085069
A,18,61.63348970901914
F,17,64.14961793735785
C,21,58.1674052855905
A,18,80.29159837177954
D,17,52.92072389945214
C,18,73.21532120895807
C,18,74.79512228343467
D,18,64.371075850068
D,18,68.2001630923749
F,16,77.0340039897664
C,20,50.948380725134356
C,18,64.26288629021963
C,17,56.77478273561792
F,15,69.50943939975978
D,16,69.4533016890537
A,18,68.94182775282397
A,18,69.82924799947683
C,22,44.22896195182257
D,19,67.73123181443971
C,17,74.73387375137969
F,17,63.92470494907356
F,17,70.777650889332
A,15,59.93608726690692
B,15,68.71057841277734
F,17,49.261230814032174
B,17,77.14324718259434
B,17,72.56654076889053
C,19,66.10442555173098
B,15,74.53500614515087
A,18,71.54947055180676
D,19,68.1095410944193
B,19,74.94619266029318
D,17,63.190157160683015
A,16,61.12706587085245
A,17,66.86286450352095
F,16,54.7399723583231
F,19,67.58930842796501
A,17,73.85466274577587
B,20,61.64627353033317
C,17,72.58473368091929
F,20,81.97498103003315
A,14,69.3330214628531
A,17,66.76376151856519
B,17,61.31317167101223
D,19,69.5360048512143
B,19,74.78118495215509
B,15,52.09771593832864
A,18,67.67423479963566
C,17,72.35766620028646
B,16,59.09287140688008
C,19,68.69997109499737
C,19,57.64403017754353
D,20,65.76917260673403
B,16,65.4271221670128
C,18,67.95225877914174
A,17,68.3551194814586
A,15,69.92007870744006
B,16,60.16257288857686
B,17,58.48995677731302
F,16,60.66288033150579
F,16,45.684363087459204
C,19,80.48597571908735
C,17,66.80968683332303
F,17,61.39342991695922
F,18,59.42937621878774
B,18,70.82168421588291
B,18,72.25602994190655
B,22,84.86084348339811
D,18,67.0411348781035
D,18,74.6899953470299
F,20,79.0478107803548
A,16,74.1842967796151
C,20,82.38257880132748
A,18,64.05800111401088
A,17,69.45914085835012
C,20,67.29206468232175
F,21,66.77800290285086
F,14,74.19398612834601
A,16,70.50195076223078
F,16,72.10450693534891
C,17,60.03340554129683
B,18,82.11840814221442
D,19,65.14128043301096
C,19,66.90727128140101
C,15,75.53762352480067
B,19,62.01732964517451
C,18,76.18672432572941
C,16,80.15299242928003
A,19,72.23693945566913
A,17,64.94352818678267
D,18,65.1098914912993
A,20,62.952528516070394
F,17,71.70070296235558
B,19,66.35877710103269
A,17,65.50979490304714
F,18,86.34106703199699
A,19,64.69025016754384
B,19,73.40029110025438
C,18,50.6828575655304
B,18,78.0641879154085
B,21,75.9863226136343
C,19,77.38621865708744
C,15,62.608626025686966
A,21,58.46285288286562
A,16,57.15528529633683
F,18,70.88781637114393
C,18,73.80729219527099
B,18,63.99731030631348
F,14,69.1722461622422
C,18,81.88042380402753
F,15,62.55184521267536
C,19,68.56271152115906
D,18,72.11043149524131
C,17,73.4677867317051
C,17,53.27769217024785
A,16,58.45805507759438
D,18,63.94619818937687
C,16,68.3422641242105
A,20,71.15925367096094
F,16,64.10001351652353
C,18,61.66004618054763
F,18,56.52532482532308
C,16,73.87656031985792
F,15,73.29772583537222
C,14,77.11420947928126
A,18,56.302828184954215
B,16,69.15620589609797
B,19,72.59940052324052
F,18,92.72265160275226
C,17,77.16100113050298
D,19,63.38430402244671
C,18,57.20028188914041
F,18,71.00116847377502
D,18,64.46536367505502
D,18,67.04193283923732
C,18,63.174143898710085
F,17,63.47518098188195
C,17,68.98562921266644
C,16,78.23409996093804
F,16,68.62065618152816
B,17,67.2088364183353
D,17,65.81520446725472
C,18,65.03770879540633
C,15,55.19217825191396
B,17,68.11744974826766
D,18,67.17589053970666
B,19,74.51118363313932
F,18,65.36716731163142
A,16,65.70404189347937
F,17,64.37034512977259
B,14,79.95308739122493
D,18,66.57183066536732
B,16,71.11089102110188
B,21,73.87477699253735
C,22,57.74972169037584
D,20,73.78819472719331
C,16,77.95432622003355
C,18,68.01643620120274
A,16,69.97892837864777
D,18,54.29333721256478
F,16,64.37527543765952
D,18,68.68885509237926
B,16,71.97697050918073
D,17,56.74495089738799
B,18,57.14740572403321
F,19,57.104135385679555
D,18,68.89778020678087
D,16,60.93789774423295
F,18,59.796216337568836
B,16,70.33342463615797
C,14,65.53822343211488
D,18,64.69122531832693
F,20,65.21798191394225
A,16,55.21960151996564
C,19,69.48287298772036
F,14,78.52902012247364
F,15,67.45445289595831
D,22,59.16982182057065
D,19,60.822440464213145
D,19,55.1721184805263
C,18,70.3612865008345
C,18,61.312824490106834
D,19,63.5029391447814
C,19,68.68375636442669
C,16,79.76874812717013
D,19,65.64775992810125
B,17,60.52386965388334
F,16,61.975211343231635
F,21,69.07803319273943
F,20,64.81240230299015
A,16,67.99215514453677
D,21,52.39344079391846
C,18,65.89244420109274
F,16,81.340110391565
C,22,59.67404542744975
D,17,70.30434334438517
F,16,70.24121474961616
D,16,59.58092973563934
F,18,65.12639521189446
F,18,73.18230240904377
B,16,67.78832314215865
D,16,71.46553903369713
C,17,73.14512377076687
C,15,79.24981038180468
D,16,70.12305775403144
B,16,64.37629863549277
B,17,70.29559239348974
C,20,80.44243127762766
D,17,67.64277008788775
F,15,68.82342753115782
D,19,79.74299008519867
F,19,70.4302004627136
A,18,84.03330273422708
C,18,64.55190333790144
D,17,63.70920431717408
B,18,72.01436810006545
A,15,72.96854329309942
C,19,66.16819643678332
D,17,66.77472574827704
B,19,57.25728471768821
D,17,66.15862701034185
A,16,74.02687915926452
B,16,61.58217042435843
B,17,65.55931393223561
B,19,69.86481697329847
A,15,67.52011462766646
C,19,58.83693675379243
D,19,52.95211631428107
D,17,62.94823209051841
C,17,68.63790492995864
D,16,57.42634880127696
C,21,52.923733484021064
D,15,57.02119419046501
A,19,72.51723563544977
B,18,69.33612168622057
C,19,68.792099556442
F,14,59.434783672345056
F,17,79.77942025585591
D,17,68.97391033900479
F,17,59.83823564292834
F,19,79.9606943670109
C,17,81.06823022327902
D,14,62.411829346916676
B,16,79.73564622937691
F,17,59.50291188331485
A,17,66.02475868653046
B,15,79.55892174785733
D,16,73.00734822464034
D,16,64.76358022210202
F,20,74.86158393073096
C,21,61.91970405913219
B,16,54.821183944669485
B,16,70.05720584121312
F,16,67.02945084450246
A,18,63.50260411010695
A,16,71.66507602385934
C,14,75.92271606969335
A,16,77.70455403512993
B,20,74.31912493863545
C,18,72.50449620336748
B,19,61.60495053719771
A,17,69.37710704323463
F,17,70.21586852005524
B,16,76.8548525298414
D,17,72.02251007552529
B,17,68.10561237454873
B,16,67.44757609412122
D,16,59.57284830306778
B,18,77.7348099980776
C,18,54.69109893773354
F,15,64.89975433311407
D,16,73.37820869692547
C,17,66.7295312435427
D,17,68.4905692157015
B,15,60.0152715767773
F,18,57.76902522751764
D,18,46.29871385441983
F,17,71.38707117138492
A,18,64.04394875903259
C,14,66.16719863435941
A,16,67.75032025839316
B,15,57.90692479750302
D,18,54.69512647098759
B,14,70.4137868091056
D,14,63.13062035311798
A,19,83.46192797311711
F,17,59.47926211785031
B,17,59.07885819878319
D,19,80.88062589481461
D,17,47.982640750886624
A,20,65.88253399196145
C,17,70.3179667094646
C,20,62.34862121118023
C,20,62.185466254524314
C,18,62.55238706429088
A,17,65.65378361952614
A,14,67.55127542600061
F,17,73.46901649032202
A,18,74.64402335532506
F,18,80.87054360837477
F,18,72.12823831451867
B,17,91.05383565889237
B,15,68.157114710265
B,16,70.61729682637699
D,20,65.2525289379907
C,18,61.7525932124187
A,16,66.36686862770965
D,17,78.7056349241046
C,16,67.36323243816376
B,14,82.3057572944176
F,17,69.20623777897443
B,17,60.38923589115517
D,17,49.60965103900558
D,17,65.11750719650524
C,17,67.49093639273698
B,14,67.70107083642522
A,17,57.2170872451088
A,17,64.72380761825875
D,18,68.70684691086467
D,18,77.07357180048263
D,17,76.57190405737508
C,17,79.70575897122438
A,18,59.12828246397117
F,18,72.16770269328532
C,18,62.92049798835823
F,16,63.36945643441546
C,18,66.61461663542597
D,20,68.84640901519273
D,18,62.81614688075204
B,14,53.717663631667236
A,18,54.55575406863292
A,16,66.76288145389377
D,19,62.58801806740138
B,16,51.1725301022546
F,16,79.66253774984465
B,16,62.147088302288935
B,18,73.58278139609628
B,16,81.25434281004569
A,16,70.1673756610742
D,18,76.24559958081136
D,14,67.22127473680649
D,20,72.77145033893808
A,18,62.765266365666214
D,16,63.6886103713864
D,16,68.86061965012904
D,18,66.20818205940375
A,17,63.15225493296631
A,20,60.31292727853393
F,18,80.60671214589988
F,18,70.59951229201836
C,16,64.88225108049254
A,15,71.03633250999991
C,19,55.50650730148012
C,19,54.996163806015645
F,17,53.14889036836997
D,16,54.59808045032007
D,15,72.44731712188644
F,19,60.210290241489204
B,15,69.43981100863344
D,18,60.67534964939647
F,18,52.3307473886123
D,17,70.24485167501177
B,14,75.56909039733031
B,16,57.84301861868804
A,19,64.05550616321429
C,21,72.9961350243481
F,17,57.44844537844591
A,17,60.647319109684325
A,19,67.03061955974135
A,17,68.38305724914203
C,17,84.41438001248594
C,19,62.899932979693695
D,19,80.69534282721469
D,18,81.9361571684906
F,21,70.32104750551314
D,20,72.95284510723445
F,17,59.76959542963965
A,21,66.94591175145695
B,18,54.852573866887276
F,15,68.28232817588885
F,16,64.79669957199857
A,16,65.86646728048257
F,17,58.700200363685006
B,17,72.63252089782497
A,17,79.05778435357084
B,17,65.82188869577567
D,17,57.099391715868094
A,16,67.54482815135253
D,16,66.83080094629346
F,17,78.55541178471769
C,18,68.64610152199323
C,16,59.53546665645809
F,15,57.15137331708549
B,18,67.94442123759134
A,15,67.78501352310623
D,17,62.90421063023157
A,15,68.51172486967823
D,16,77.02572641787438
A,15,79.20403358384699
B,19,74.41898819482678
D,19,77.544166829408
F,16,72.66484006093009
F,18,62.50478813515894
D,18,45.45151554861928
A,17,60.26816357401342
B,17,78.17339708832185
A,19,78.32199750350699
D,16,70.2187445661247
C,20,60.36304323407788
B,17,70.00138432818483
F,17,64.4961901980259
F,18,64.47051651517484
F,15,82.11149577780489
C,17,60.04642065479131
C,16,60.03247667338623
D,19,66.43104126314681
A,18,56.80071831619101
B,14,64.29735765570818
D,16,57.09474948525676
A,19,89.23917624093914
F,20,61.54206179102375
B,17,64.86722369346994
F,16,81.93336039073593
D,17,52.833679328810824
A,20,60.11899267410454
B,19,75.55825219537252
F,16,54.94171880408929
B,18,64.4102414566945
C,17,76.94390107390254
A,17,69.63694849177152
F,18,76.83630661699769
A,16,60.7706634810686
C,15,73.625708831919
D,18,75.83575953455394
F,20,71.91228372630175
B,17,61.56752617928043
F,18,71.3724168301471
F,19,64.3288520838677
C,17,76.5374952519041
C,18,65.52815121734136
A,19,79.43408149897357
F,18,79.8360332755206
A,18,62.735142795253104
F,16,60.190662478222286
A,16,63.38318650635722
F,16,71.31273355567964
B,18,66.39498808166536
D,17,51.316804036903676
A,19,70.82115387966324
F,17,55.989750532180175
B,16,75.37304313324039
C,17,70.6976783869842
B,19,67.63482117581013
C,17,63.70739442764282
A,14,62.7879402737113
D,18,84.40612288731471
F,17,79.68740761595427
D,17,79.78080452755158
F,17,78.99719446910373
B,17,71.31830782868902
F,17,56.472351125793054
D,15,81.88365088930843
F,20,61.27214594845255
D,15,69.88458761669992
F,20,68.86328577650218
C,19,50.44257363423834
A,14,57.631694413076545
F,21,63.3950775178552
B,15,63.12663031532248
F,16,57.68550663929193
D,15,65.17782770661397
B,17,63.35508198074687
C,16,92.34145968551411
F,21,69.78615284750076
D,15,71.07280914951677
A,16,75.33868729936846
D,17,78.16233999609824
C,18,64.7782297766476
D,18,67.48246259180524
C,19,89.29162604416614
C,16,72.19473495278727
F,16,56.73730301877946
D,19,77.93344596704466
A,16,70.61576055626685
A,15,71.27497382894215
B,18,67.12514528052104
B,23,76.94452509691678
C,18,71.27146792438195
C,14,51.81751988586302
C,19,67.8653669810263
F,19,58.35377365148523
C,15,58.37081091632478
A,17,81.31106980383294
F,17,61.272485108883075
D,19,67.0013185907291
F,19,81.08724398552212
D,19,53.990838951114554
D,17,59.53065592093664
C,19,57.28472646295913
B,18,83.50644660379527
B,16,77.27354016362256
C,21,61.64091667008787
A,17,74.88984286148036
C,17,73.99297739201938
A,20,69.31010466458278
F,16,70.66157873979172
B,16,58.153991682905335
D,17,81.93608324454195
D,14,69.81032979646855
C,20,67.73886501847309
F,16,64.61220559007378
F,16,67.04880767108612
B,19,64.598855620194
D,15,67.99510098022189
D,20,68.71054388931559
A,20,64.4407232044304
A,19,71.02544254645088
B,15,65.16400345446235
B,13,70.54889603069161
B,16,58.63806628049995
A,19,64.50616679000998
A,15,63.65678960236088
F,16,55.72475726944168
C,15,68.84447107400719
C,18,60.648924364553196
A,17,72.13433113446864
D,15,69.23139702705943
A,18,73.37527611740917
D,17,58.577166444802884
C,15,74.54888178499677
A,18,62.09037221335326
A,22,81.60574319000345
D,18,74.56334634968826
C,20,60.37712701575328
F,18,60.82575802809124
C,16,72.03363722273299
D,16,67.94056010433519
A,19,68.14924241575899
B,18,86.19500734694921
A,17,68.083465212459
C,18,57.9513892573378
A,20,67.79786568994822
C,15,46.8304350680491
A,18,52.54167641580219
F,19,61.208404876051034
F,17,83.87226289120366
B,17,58.52433865551001
B,20,71.36818860765196
C,15,77.70369636130316
D,17,65.24770798232797
A,16,65.84489868910629
D,18,67.43825483816582
B,17,66.17324238876103
A,20,67.88872907893186
B,15,56.69307783765668
B,18,50.52419796155213
C,17,64.24376159611869
C,16,64.78196855488976
B,17,73.12723337909318
F,17,65.66781430061305
D,18,71.50496367822527
F,16,51.2743398148994
B,19,57.71821514469187
F,19,80.233781434496
A,18,65.97657435771643
B,15,63.68727549695482
F,18,83.1644602528079
B,18,76.73918907210921
A,20,78.69609264362916
B,17,63.88191769932491
D,19,74.83260366711833
A,17,68.66295051163364
D,16,78.98693534062782
F,18,67.2747803296969
C,17,70.7592033484184
D,22,77.6182479221862
D,17,64.80880465219498
A,17,60.74688509960575
D,19,70.7941820193656
A,17,61.779493846453796
B,21,59.76693916632513
F,17,67.26045970967562
A,18,79.75691561886826
D,16,52.22001231915655
D,16,62.62729541703476
D,17,76.68512795447397
A,17,65.22162145402541
F,18,76.58407817300443
C,20,68.57123057380034
F,17,72.3043604831224
B,19,68.00329714441953
A,18,65.4248395610545
D,15,83.83494132122689
F,19,66.33695839577311
B,18,82.31865166064497
A,17,72.09410521422524
B,18,71.3030722376139
C,16,70.73886435016712
D,17,80.39508771501946
F,18,74.24771466446336
D,19,65.83759606944939
F,17,62.46086514982184
C,21,87.98624835088935
B,18,58.03571457357479
F,19,52.870841634030754
B,20,68.85066562808252
B,18,73.38530052501964
D,19,69.81791781559538
C,17,61.5514169415211
C,16,57.5109598436863
A,16,68.45299119288639
B,14,58.531097561173574
D,21,65.54594898080695
F,15,80.9923502671136
A,18,63.04460832950383
D,18,68.90829600825418
D,20,77.47541224953952
F,18,79.54118546727018
C,18,61.52687313113697
